trip_id,vehicle_id,date_id,start_time,end_time,start_battery_pct,end_battery_pct,distance_km,avg_speed_kmph,driving_mode,terrain,elevation_gain_m,outside_temp_c,ac_usage,traffic_condition,energy_consumed_kwh,estimated_range_km,actual_range_achieved_km,battery_health_pct_at_trip,distance_km_was_outlier,outside_temp_c_was_imputed,avg_speed_kmph_was_imputed,ac_usage_was_imputed,driving_mode_was_imputed
22019,204,20260503,2026-05-03 08:01:08.929354317,2026-05-03 09:35:19.643640031,64.0,5.9,87.9,56.0,Sport,Flat,71,40.3,True,Light,17.423,134,151,97.07,False,False,False,False,False
22020,204,20260504,2026-05-04 07:18:00.771666470,2026-05-04 10:07:40.082011297,88.2,7.7,114.8,40.6,Sport,Mixed,284,40.1,False,Moderate,24.152,194,143,97.06,False,False,False,False,False
22021,204,20260505,2026-05-05 06:14:45.549735832,2026-05-05 08:33:30.549735832,81.5,22.0,81.4,35.2,Sport,Flat,27,36.2,True,Heavy,17.843,167,137,97.05,False,False,False,False,False
22022,204,20260512,2026-05-12 09:20:56.377279285,2026-05-12 12:13:46.056579576,76.1,5.0,98.8,34.3,Sport,Flat,58,40.0,True,Heavy,21.33,165,139,97.0,False,False,False,False,False
22023,204,20260517,2026-05-17 06:06:43.263246164,2026-05-17 11:26:21.143430495,88.3,30.6,115.6,21.7,Eco,Flat,117,38.3,True,Heavy,17.312,197,200,96.96,False,False,False,False,False
22024,204,20260517,2026-05-17 12:50:37.354393362,2026-05-17 14:48:36.908296707,30.6,5.0,52.9,26.9,Eco,Flat,36,40.0,True,Moderate,7.68,64,207,96.95,False,False,False,False,False
22025,204,20260521,2026-05-21 09:09:56.929299045,2026-05-21 10:41:36.929299044,97.8,35.6,93.5,61.2,Sport,Flat,34,35.6,True,Light,18.659,205,150,96.92,False,False,False,False,False
22026,204,20260522,2026-05-22 09:27:40.782843623,2026-05-22 10:07:33.964661804,35.6,11.9,35.1,52.8,Sport,Mixed,26,35.9,False,Light,7.099,76,148,96.91,False,False,False,False,False
22027,204,20260522,2026-05-22 12:59:39.124451088,2026-05-22 13:38:45.959894125,77.6,53.1,30.9,47.4,Sport,Hilly,229,40.3,True,Light,7.343,163,126,96.91,False,False,False,False,False
22028,204,20260527,2026-05-27 08:09:41.609252868,2026-05-27 13:37:11.609252868,86.7,27.9,117.9,21.6,Eco,Flat,50,37.2,False,Heavy,17.645,192,200,96.88,False,False,False,True,False
22029,204,20260527,2026-05-27 14:27:20.991198172,2026-05-27 16:34:46.476148004,89.4,57.7,63.5,29.9,Eco,Flat,63,36.2,True,Moderate,9.518,183,200,96.87,False,False,False,False,False
22030,204,20260527,2026-05-27 17:51:16.734222800,2026-05-27 22:48:31.428100351,57.7,6.8,97.1,19.6,Eco,Flat,99,37.9,True,Heavy,15.264,120,191,96.87,False,False,False,False,False
22031,204,20260602,2026-06-02 08:17:52.538024636,2026-06-02 12:49:34.810751908,88.9,45.6,79.7,17.6,Eco,Mixed,115,37.3,True,Heavy,12.999,185,184,96.83,False,False,False,False,False
22032,204,20260604,2026-06-04 07:44:51.550471180,2026-06-04 10:35:15.145976797,80.6,6.2,101.1,35.6,Sport,Flat,91,37.7,True,Heavy,22.316,180,136,96.81,False,False,False,False,False
22033,204,20260607,2026-06-07 09:00:10.796691185,2026-06-07 15:04:02.375638553,82.5,26.6,103.7,17.1,City,Flat,46,35.5,False,Heavy,16.762,168,186,96.79,False,False,False,False,False
22034,204,20260608,2026-06-08 08:20:54.027245300,2026-06-08 10:44:36.884388157,75.3,49.1,50.3,21.0,Eco,Flat,28,37.6,True,Heavy,7.874,155,192,96.77,False,False,False,False,False
22035,204,20260609,2026-06-09 08:12:33.889757896,2026-06-09 09:01:34.300716800,49.1,19.9,47.7,58.4,Sport,Flat,41,34.8,True,Light,8.77,102,163,96.77,False,False,False,False,False
22036,204,20260610,2026-06-10 09:50:14.281394648,2026-06-10 11:40:39.558556510,75.0,23.5,83.0,45.1,Sport,Flat,65,34.0,True,Moderate,15.462,163,161,96.76,False,False,False,False,False
22037,204,20260612,2026-06-12 09:47:43.056897538,2026-06-12 14:37:17.704784861,78.9,27.6,102.8,21.3,Eco,Flat,75,36.2,True,Heavy,15.405,163,200,96.74,False,False,False,False,False
22038,204,20260613,2026-06-13 08:00:17.833172492,2026-06-13 10:18:14.303760727,93.2,68.8,46.9,20.4,Eco,Flat,26,35.6,True,Heavy,7.314,204,192,96.73,False,False,False,False,False
22039,204,20260613,2026-06-13 12:16:38.577167427,2026-06-13 14:02:58.884859734,68.8,29.0,57.6,32.5,Sport,Flat,55,37.7,True,Heavy,11.934,150,145,96.73,False,False,False,False,False
22040,204,20260614,2026-06-14 06:25:32.796257401,2026-06-14 09:49:48.351812956,96.1,15.0,110.3,32.4,Sport,Flat,109,36.9,True,Heavy,24.331,209,136,96.72,False,False,False,False,False
22041,204,20260615,2026-06-15 09:56:12.479312430,2026-06-15 12:17:33.460907522,84.2,28.0,76.8,32.6,Sport,Flat,91,38.2,True,Heavy,16.846,176,137,96.71,False,False,False,False,False
22042,204,20260618,2026-06-18 07:48:25.228725380,2026-06-18 10:55:40.577562589,82.9,49.3,67.1,21.5,Eco,Flat,18,36.9,True,Heavy,10.086,172,200,96.69,False,False,False,False,False
22043,204,20260620,2026-06-20 08:42:41.756148559,2026-06-20 11:28:31.504892277,85.3,59.7,55.0,19.9,Eco,Flat,51,35.1,False,Heavy,7.674,178,215,96.67,False,False,False,False,False
22044,204,20260624,2026-06-24 07:12:56.774060069,2026-06-24 09:00:44.081752376,77.0,6.2,112.1,62.4,Sport,Flat,51,35.6,True,Light,21.233,170,158,96.64,False,False,False,False,False
22045,204,20260625,2026-06-25 07:46:01.662872057,2026-06-25 14:18:41.662872056,84.8,14.1,117.8,18.0,City,Flat,50,38.7,True,Heavy,21.199,175,167,96.63,False,False,False,False,False
22046,204,20260626,2026-06-26 07:56:40.306116129,2026-06-26 10:15:24.596336949,70.3,15.9,73.3,31.7,Sport,Mixed,261,37.0,True,Heavy,16.305,143,135,96.62,False,False,False,False,False
22047,204,20260628,2026-06-28 09:27:45.987862163,2026-06-28 11:03:12.412732629,88.4,59.4,61.4,38.6,Eco,Flat,10,38.3,True,Light,8.692,194,212,96.6,False,False,False,False,False
22048,204,20260701,2026-07-01 07:49:39.001411325,2026-07-01 09:49:32.383764266,92.3,22.8,108.7,54.4,Sport,Mixed,312,33.2,True,Light,20.838,190,156,96.58,False,False,False,False,False
22049,204,20260706,2026-07-06 07:46:46.613580460,2026-07-06 11:14:19.785785898,80.9,6.2,114.5,33.1,Sport,Flat,122,33.4,True,Heavy,22.411,174,153,96.54,False,False,False,False,False
22050,204,20260706,2026-07-06 13:32:19.046907679,2026-07-06 15:47:07.358595990,97.9,53.4,69.2,30.8,Sport,Flat,36,33.7,True,Heavy,13.356,217,155,96.54,False,False,False,False,False
22051,204,20260706,2026-07-06 16:52:44.555296687,2026-07-06 18:35:53.050871908,53.4,5.0,77.7,45.2,Sport,Mixed,241,30.3,True,Moderate,14.52,110,161,96.53,False,False,False,False,False
22052,204,20260707,2026-07-07 09:44:39.703254730,2026-07-07 15:15:10.211729306,90.2,34.0,97.5,17.7,City,Mixed,104,32.0,True,Heavy,16.869,185,173,96.53,False,False,False,False,False
22053,204,20260707,2026-07-07 16:32:19.411961226,2026-07-07 19:26:34.206481773,34.0,5.0,63.6,21.9,Eco,Flat,51,32.1,True,Heavy,8.7,69,219,96.52,False,False,False,False,False
22054,204,20260710,2026-07-10 06:42:16.064671392,2026-07-10 08:19:45.244999260,75.5,20.2,89.2,54.9,Sport,Mixed,338,32.9,True,Light,16.595,164,161,96.5,False,False,False,False,False
22055,204,20260711,2026-07-11 07:23:59.919409611,2026-07-11 12:13:59.919409611,92.8,45.9,84.1,17.4,City,Mixed,86,33.9,True,Heavy,14.068,201,179,96.49,False,False,False,False,False
22056,204,20260714,2026-07-14 09:38:06.221474860,2026-07-14 11:42:10.092442601,45.9,5.0,64.1,31.0,Sport,Flat,76,29.4,True,Heavy,12.27,93,157,96.47,False,False,False,False,False
22057,204,20260716,2026-07-16 07:26:43.765783569,2026-07-16 13:29:08.593369775,73.6,20.8,105.1,17.4,Eco,Mixed,419,32.0,True,Heavy,15.837,152,199,96.45,False,False,False,False,False
22058,204,20260719,2026-07-19 07:55:02.002683701,2026-07-19 09:51:28.080782172,86.0,13.1,114.3,58.9,Sport,Mixed,352,32.0,True,Light,21.86,174,157,96.42,False,False,False,False,False
22059,204,20260719,2026-07-19 11:06:06.255653483,2026-07-19 12:42:20.513079225,93.7,79.5,32.4,20.2,Eco,Flat,18,31.6,False,Heavy,4.261,194,228,96.42,False,False,False,False,False
22060,204,20260720,2026-07-20 07:07:51.110389516,2026-07-20 10:20:48.383116788,79.5,5.0,113.2,35.2,Sport,Flat,67,33.5,True,Heavy,22.35,161,152,96.41,False,False,False,False,False
22061,204,20260721,2026-07-21 08:53:37.042713155,2026-07-21 12:12:41.919038243,89.6,47.5,93.9,28.3,Eco,Flat,69,33.6,True,Moderate,12.618,188,223,96.4,False,False,False,False,False
22062,204,20260725,2026-07-25 06:07:22.792000668,2026-07-25 10:44:16.792000668,94.3,50.0,92.3,20.0,Eco,Mixed,107,33.1,True,Heavy,13.288,203,208,96.37,False,False,False,False,False
22063,204,20260730,2026-07-30 09:39:09.270653273,2026-07-30 12:57:13.141621014,80.3,47.4,61.4,18.6,City,Flat,30,29.6,True,Heavy,9.881,175,186,96.33,False,False,False,False,False
22064,204,20260730,2026-07-30 13:40:49.323903839,2026-07-30 15:10:19.936148736,47.4,5.0,73.1,49.0,Sport,Flat,31,33.2,True,Moderate,12.72,103,172,96.33,False,False,False,False,False
22065,204,20260731,2026-07-31 09:56:20.346038504,2026-07-31 15:16:08.695553067,93.2,44.6,109.8,20.6,Eco,Flat,122,31.3,True,Heavy,14.586,188,226,96.32,False,False,False,False,False
22066,204,20260803,2026-08-03 09:32:47.910338793,2026-08-03 10:54:47.524486702,96.8,47.4,85.0,62.2,Sport,Flat,33,25.0,True,Light,14.823,214,172,96.3,False,False,False,False,False
22067,204,20260804,2026-08-04 06:01:52.027147435,2026-08-04 09:54:55.360480768,76.3,41.1,83.9,21.6,Eco,Flat,98,27.3,False,Heavy,10.557,159,238,96.29,False,False,False,False,False
22068,204,20260807,2026-08-07 08:36:29.870309596,2026-08-07 10:29:32.344536400,94.9,66.3,73.1,38.8,Eco,Flat,70,25.6,False,Light,8.583,210,256,96.26,False,False,False,False,False
22069,204,20260809,2026-08-09 07:47:51.874403534,2026-08-09 11:40:07.956877760,66.3,31.8,75.1,19.4,Eco,Flat,85,26.3,True,Heavy,10.348,141,218,96.25,False,False,False,False,False
22070,204,20260809,2026-08-09 12:59:20.096442950,2026-08-09 16:03:44.503222611,31.8,5.0,54.4,17.7,City,Flat,55,22.7,False,Heavy,8.04,65,203,96.24,False,False,False,False,False
22071,204,20260812,2026-08-12 06:56:08.614851925,2026-08-12 08:02:59.821748476,87.2,58.5,51.7,46.4,Sport,Flat,41,27.0,False,Moderate,8.595,187,180,96.22,False,False,False,False,False
22072,204,20260813,2026-08-13 08:51:06.350625880,2026-08-13 10:38:44.196779726,58.5,24.3,58.3,32.5,Sport,Flat,46,25.2,False,Heavy,10.252,118,171,96.21,False,False,False,False,False
22073,204,20260813,2026-08-13 13:13:01.594126209,2026-08-13 15:11:17.594126209,73.3,22.1,88.7,45.0,Sport,Flat,90,23.8,False,Moderate,15.375,159,173,96.21,False,False,False,False,False
22074,204,20260814,2026-08-14 07:07:18.419794136,2026-08-14 09:31:28.705508421,87.9,36.9,84.1,35.0,Sport,Flat,80,24.4,True,Heavy,15.286,192,165,96.2,False,False,False,False,False
22075,204,20260816,2026-08-16 06:07:41.951598725,2026-08-16 08:33:10.253485517,36.9,5.9,51.4,21.2,City,Hilly,202,23.3,True,Moderate,9.294,76,166,96.18,False,False,False,False,False
22076,204,20260816,2026-08-16 11:01:20.082897867,2026-08-16 13:09:50.809541465,95.3,66.8,61.9,28.9,City,Mixed,81,23.0,False,Light,8.548,204,217,96.18,False,False,False,False,False
22077,204,20260820,2026-08-20 06:32:45.651203116,2026-08-20 09:56:42.561074360,66.8,28.6,79.2,23.3,Eco,Hilly,381,23.8,False,Moderate,11.445,147,208,96.15,False,False,False,False,False
22078,204,20260822,2026-08-22 06:20:19.095371855,2026-08-22 07:00:33.806405129,28.6,5.0,38.3,57.1,Sport,Mixed,51,26.2,False,Light,7.08,60,162,96.14,False,False,False,False,False
22079,204,20260827,2026-08-27 09:38:58.444707773,2026-08-27 14:07:37.241700254,92.1,36.8,119.1,26.6,City,Flat,30,25.3,False,Moderate,16.592,200,215,96.1,False,False,False,False,False
22080,204,20260828,2026-08-28 07:46:31.180436311,2026-08-28 11:30:39.885099523,36.8,5.0,72.1,19.3,Eco,Flat,20,24.3,False,Heavy,9.54,74,227,96.09,False,False,False,False,False
22081,204,20260829,2026-08-29 08:11:55.123243260,2026-08-29 11:16:11.303018540,84.4,38.9,82.0,26.7,City,Hilly,507,26.4,False,Light,13.661,170,180,96.08,False,False,False,False,False
22082,204,20260831,2026-08-31 07:00:14.898916769,2026-08-31 08:53:20.841408781,38.9,5.0,59.0,31.3,Sport,Flat,28,26.2,False,Heavy,10.17,81,174,96.06,False,False,False,False,False
22083,204,20260908,2026-09-08 07:58:03.871500174,2026-09-08 09:26:22.747904668,92.8,54.2,65.5,44.5,Sport,Flat,67,17.4,True,Moderate,11.571,195,170,96.0,False,False,False,False,True
22084,204,20260909,2026-09-09 06:44:40.684463558,2026-09-09 08:15:07.752132730,54.2,5.0,80.2,53.2,Sport,Mixed,55,18.4,False,Light,14.76,111,163,96.0,False,False,False,False,False
22085,204,20260911,2026-09-11 08:47:52.483067072,2026-09-11 09:49:49.874371419,78.3,63.4,38.0,30.9,Eco,Flat,26,16.0,False,Light,4.464,161,255,95.98,False,False,True,False,False
22086,204,20260912,2026-09-12 09:14:55.635033247,2026-09-12 10:58:09.574427186,63.4,28.8,51.1,29.7,Sport,Mixed,172,17.0,True,Heavy,10.369,131,148,95.97,False,False,False,False,False
22087,204,20260913,2026-09-13 06:48:39.457042367,2026-09-13 08:26:18.517445051,71.9,52.0,48.5,29.8,Eco,Flat,42,19.6,False,Moderate,5.982,155,243,95.96,False,False,False,False,False
22088,204,20260915,2026-09-15 06:59:37.336414330,2026-09-15 11:11:26.630094627,98.4,48.6,112.9,26.9,Eco,Flat,37,17.5,True,Moderate,14.932,202,227,95.95,False,False,False,False,False
22089,204,20260917,2026-09-17 08:06:26.888557749,2026-09-17 12:46:08.427019287,83.5,43.6,90.9,19.5,Eco,Flat,60,19.1,False,Heavy,11.955,179,228,95.93,False,False,False,False,False
22090,205,20260324,2026-03-24 08:28:42.802167121,2026-03-24 10:06:37.527441846,100.0,53.2,89.1,54.6,Sport,Mixed,144,32.8,False,Light,11.236,252,190,96.33,False,False,False,False,False
22091,205,20260324,2026-03-24 11:02:06.321684265,2026-03-24 12:49:08.299706243,53.2,30.1,48.7,27.3,City,Flat,21,35.1,True,Moderate,5.542,122,211,96.33,False,False,False,False,False
22092,205,20260325,2026-03-25 07:12:36.436275352,2026-03-25 12:59:46.287021620,92.5,44.5,116.3,20.1,Eco,Flat,134,34.3,True,Heavy,11.509,214,243,96.32,False,False,False,False,False
22093,205,20260327,2026-03-27 06:21:46.844249463,2026-03-27 08:43:32.023532331,97.9,66.2,59.3,25.1,City,Hilly,436,34.7,True,Light,7.62,240,187,96.3,False,False,False,False,False
22094,205,20260329,2026-03-29 09:25:11.285978471,2026-03-29 11:41:02.456547032,66.2,42.5,67.7,29.9,Eco,Flat,51,33.7,False,Moderate,5.678,153,286,96.29,False,False,False,False,False
22095,205,20260329,2026-03-29 13:41:39.018900955,2026-03-29 15:19:27.357458948,42.5,12.6,52.0,31.9,Sport,Flat,26,35.9,False,Heavy,7.167,101,174,96.28,False,False,False,False,False
22096,205,20260401,2026-04-01 06:14:04.030440557,2026-04-01 12:33:10.399155640,84.5,31.5,113.1,17.9,Eco,Mixed,87,37.7,False,Heavy,12.724,197,213,96.26,False,False,False,False,False
22097,205,20260402,2026-04-02 07:13:54.022797214,2026-04-02 08:36:22.629608359,31.5,5.5,44.4,32.3,Sport,Flat,42,39.2,False,Heavy,6.243,79,171,96.25,False,False,False,False,False
22098,205,20260402,2026-04-02 09:21:43.919851982,2026-04-02 12:32:05.606598969,74.2,36.1,79.0,24.9,City,Flat,67,35.7,True,Moderate,9.135,172,208,96.25,False,False,False,False,False
22099,205,20260402,2026-04-02 15:31:50.001981280,2026-04-02 17:30:21.113092391,36.1,12.1,48.0,24.3,City,Flat,25,39.6,True,Moderate,5.761,88,200,96.25,False,False,False,False,False
22100,205,20260404,2026-04-04 07:09:15.998977516,2026-04-04 10:10:50.185024027,76.5,35.2,104.1,34.4,Eco,Flat,104,36.5,True,Light,9.924,179,252,96.23,False,False,False,False,False
22101,205,20260408,2026-04-08 07:39:33.881869625,2026-04-08 10:49:37.908715262,90.7,46.5,94.4,29.8,City,Mixed,315,35.0,True,Light,10.613,209,213,96.2,False,False,False,False,False
22102,205,20260409,2026-04-09 06:51:42.888998253,2026-04-09 08:22:27.099524568,94.2,77.5,43.1,28.5,Eco,Flat,11,35.2,False,Moderate,4.016,228,258,96.19,False,False,False,False,False
22103,205,20260410,2026-04-10 06:08:49.841888512,2026-04-10 09:15:28.705524875,77.5,11.4,109.5,35.2,Sport,Flat,57,39.0,True,Heavy,15.87,185,166,96.18,False,False,False,False,False
22104,205,20260411,2026-04-11 07:07:12.332638909,2026-04-11 09:28:14.401604426,73.0,36.4,81.8,34.8,Eco,Mixed,64,37.1,True,Light,8.778,180,224,96.17,False,False,False,False,False
22105,205,20260415,2026-04-15 07:53:27.489986179,2026-04-15 10:11:43.142160092,85.4,59.1,58.3,25.3,Eco,Mixed,66,38.7,False,Moderate,6.301,210,222,96.14,False,False,False,False,False
22106,205,20260415,2026-04-15 12:12:51.559853510,2026-04-15 14:09:54.168549162,59.1,27.2,67.3,34.5,City,Flat,67,37.0,True,Light,7.644,140,211,96.14,False,False,False,False,False
22107,205,20260417,2026-04-17 09:01:40.891627469,2026-04-17 11:23:35.753088426,81.2,43.3,93.9,30.6,Eco,Flat,57,38.9,True,Light,9.106,199,247,96.12,False,False,True,False,False
22108,205,20260422,2026-04-22 09:06:02.355525796,2026-04-22 10:47:28.069811510,96.5,76.1,42.6,25.2,City,Flat,43,39.0,False,Moderate,4.903,243,209,96.08,False,False,False,True,False
22109,205,20260425,2026-04-25 09:02:55.988738919,2026-04-25 11:31:00.788738919,76.1,47.5,61.7,25.0,Eco,Mixed,169,38.2,True,Moderate,6.865,178,216,96.06,False,False,False,False,False
22110,205,20260427,2026-04-27 08:32:01.369147113,2026-04-27 10:47:10.763719138,86.4,18.9,107.9,47.9,Sport,Flat,38,39.6,True,Moderate,16.2,198,160,96.05,False,False,False,False,False
22111,205,20260428,2026-04-28 07:23:56.754995878,2026-04-28 10:56:58.573177696,71.3,28.3,70.3,19.8,City,Hilly,322,36.8,True,Moderate,10.322,177,163,96.03,False,False,False,False,False
22112,205,20260428,2026-04-28 12:42:17.524213341,2026-04-28 14:45:05.266148824,28.3,5.0,57.1,27.9,Eco,Flat,43,39.0,False,Moderate,5.592,67,245,96.03,False,False,False,False,False
22113,205,20260428,2026-04-28 16:09:19.369672996,2026-04-28 21:17:50.733309359,85.0,37.1,90.5,17.6,City,Flat,57,36.8,True,Heavy,11.499,206,189,96.03,False,False,False,False,False
22114,205,20260429,2026-04-29 06:45:34.995780186,2026-04-29 07:41:32.232622291,37.1,5.0,56.7,30.6,Sport,Flat,20,37.3,True,Light,7.704,88,177,96.02,False,False,True,False,False
22115,205,20260503,2026-05-03 07:49:42.457708164,2026-05-03 12:58:14.306049396,78.7,28.7,108.5,21.1,Eco,Flat,83,39.6,True,Heavy,11.996,192,217,95.99,False,False,False,False,False
22116,205,20260505,2026-05-05 07:06:25.423373130,2026-05-05 08:16:14.270956773,72.0,32.6,62.6,53.8,Sport,Mixed,247,38.4,True,Light,9.444,175,159,95.97,False,False,False,False,False
22117,205,20260508,2026-05-08 08:50:42.237459504,2026-05-08 11:32:56.315671794,99.8,78.1,48.4,17.9,Eco,Mixed,89,40.8,False,Heavy,5.21,228,223,95.95,False,False,False,False,False
22118,205,20260509,2026-05-09 09:21:04.478344784,2026-05-09 11:00:13.414514996,78.1,47.8,46.6,28.2,Sport,Mixed,124,35.8,False,Heavy,7.263,182,154,95.94,False,True,False,False,False
22119,205,20260510,2026-05-10 07:12:57.713997311,2026-05-10 10:37:23.200722974,86.7,45.0,77.0,22.6,Eco,Hilly,634,38.7,True,Moderate,10.016,208,185,95.93,False,False,False,False,False
22120,205,20260512,2026-05-12 07:59:24.567235697,2026-05-12 09:13:47.580934327,87.3,68.4,36.2,29.2,Eco,Hilly,174,41.3,True,Light,4.538,216,191,95.92,False,False,False,False,False
22121,205,20260512,2026-05-12 11:31:43.428417407,2026-05-12 13:01:20.739341776,68.4,25.3,71.1,47.6,Sport,Flat,80,38.1,True,Moderate,10.351,160,165,95.92,False,False,False,False,False
22122,205,20260518,2026-05-18 07:45:12.863468686,2026-05-18 11:05:12.863468686,76.4,34.0,90.0,27.0,City,Flat,23,38.3,True,Moderate,10.187,183,212,95.87,False,False,False,False,False
22123,205,20260522,2026-05-22 07:31:03.941495331,2026-05-22 08:51:00.214787256,95.9,47.9,85.8,64.4,Sport,Flat,13,37.8,True,Light,11.515,226,179,95.84,False,False,False,False,False
22124,205,20260522,2026-05-22 09:30:22.294236783,2026-05-22 12:05:35.081122028,47.9,12.2,78.9,30.5,City,Flat,22,41.5,True,Light,8.57,118,221,95.84,False,False,False,False,False
22125,205,20260523,2026-05-23 09:41:18.301209011,2026-05-23 11:10:47.939763227,78.8,40.1,61.9,41.5,Sport,Mixed,222,37.2,True,Moderate,9.279,195,160,95.83,False,False,False,False,False
22126,205,20260524,2026-05-24 06:01:31.677048751,2026-05-24 09:32:47.126150547,40.1,9.8,58.8,16.7,City,Flat,52,37.3,True,Heavy,7.27,91,194,95.82,False,False,False,False,False
22127,205,20260529,2026-05-29 06:42:24.889552434,2026-05-29 08:39:53.991348841,94.1,77.6,32.7,16.7,City,Flat,38,39.9,True,Heavy,3.95,220,199,95.78,False,False,False,False,False
22128,205,20260530,2026-05-30 08:37:59.081325701,2026-05-30 10:25:35.419353870,77.6,61.1,38.2,21.3,Eco,Flat,19,40.1,True,Heavy,3.965,188,231,95.77,False,False,False,False,False
22129,205,20260530,2026-05-30 10:56:40.449370525,2026-05-30 12:20:28.449370525,61.1,14.7,83.8,60.0,Sport,Flat,71,41.3,True,Light,11.141,141,181,95.77,False,False,False,False,False
22130,205,20260530,2026-05-30 15:08:47.592189997,2026-05-30 15:24:04.680797591,14.7,5.0,16.1,63.2,Sport,Flat,19,41.4,True,Light,2.328,34,166,95.77,False,False,False,False,False
22131,205,20260530,2026-05-30 16:34:19.955376253,2026-05-30 19:54:09.785884727,77.7,34.5,78.6,23.6,Eco,Hilly,198,38.4,True,Moderate,10.363,183,182,95.77,False,False,False,False,False
22132,205,20260602,2026-06-02 07:56:47.384149524,2026-06-02 10:25:31.991479366,77.3,5.0,94.7,38.2,Sport,Hilly,870,38.0,True,Moderate,17.352,177,131,95.74,False,False,False,False,False
