charging_id,vehicle_id,station_id,date_id,start_time,end_time,start_battery_pct,end_battery_pct,energy_added_kwh,charging_power_kw,charging_time_min,wait_time_min,charging_cost_inr,charging_success,connector_used,energy_added_was_outlier,wait_time_min_was_imputed,charging_cost_inr_was_imputed
1262,222,82,20260810,2026-08-10 14:18:07.654657476,2026-08-10 20:34:07.654657476,23.4,99.5,21.659,3.19,376,12.0,259.91,True,TYPE 2,False,False,False
1263,222,60,20260817,2026-08-17 10:46:58.798524868,2026-08-17 11:37:58.798524868,11.4,81.8,20.073,23.75,51,19.0,441.61,True,CCS2,False,False,False
1264,222,131,20260907,2026-09-07 12:00:39.488916593,2026-09-07 12:26:39.488916593,18.7,71.2,14.735,39.07,26,19.0,287.33,True,CCS2,False,False,False
1265,223,143,20260429,2026-04-29 15:47:46.395766657,2026-04-29 16:23:46.395766657,20.8,80.7,50.578,85.98,36,10.0,1087.43,True,CCS2,False,False,False
1266,223,181,20260509,2026-05-09 11:25:56.339579474,2026-05-09 22:03:56.339579474,5.0,98.4,77.158,6.62,638,10.0,891.17,True,TYPE 2,False,False,False
1267,223,21,20260525,2026-05-25 14:05:58.491842670,2026-05-25 14:54:58.491842670,5.0,83.1,64.976,79.3,49,10.0,1364.5,True,CCS2,False,False,False
1268,223,73,20260605,2026-06-06 03:19:51.703755668,2026-06-06 13:08:51.703755668,5.0,92.1,72.34,6.71,589,18.0,723.4,True,TYPE 2,False,False,False
1269,223,72,20260614,2026-06-14 11:46:23.966007890,2026-06-14 21:55:23.966007890,5.0,94.7,71.281,6.65,609,8.0,712.81,True,TYPE 2,False,False,False
1270,223,38,20260730,2026-07-30 17:16:20.942075889,2026-07-30 17:55:20.942075889,5.0,79.1,58.819,96.54,39,19.0,1235.2,True,CCS2,False,False,False
1271,223,28,20260827,2026-08-27 23:29:50.137617007,2026-08-28 07:54:50.137617007,20.6,93.3,60.624,6.5,505,8.0,666.86,True,TYPE 2,False,False,False
1272,223,72,20260830,2026-08-31 03:28:09.584705747,2026-08-31 11:26:09.584705747,20.8,89.7,58.188,6.53,478,8.0,581.88,True,TYPE 2,False,False,False
1273,224,13,20260517,2026-05-17 09:08:24.108398912,2026-05-17 09:48:24.108398912,29.3,79.6,29.997,44.31,40,3.0,629.94,True,CCS2,False,False,False
1274,224,120,20260731,2026-07-31 18:56:31.745910785,2026-07-31 19:38:31.745910785,9.2,78.6,43.237,59.69,42,9.0,843.12,True,CCS2,False,False,False
1275,224,120,20260815,2026-08-15 08:23:37.425249634,2026-08-15 09:04:37.425249634,16.8,74.2,34.856,49.08,41,6.0,747.66,True,CCS2,False,False,False
1276,224,173,20260817,2026-08-17 10:45:04.185715101,2026-08-17 11:23:04.185715101,15.0,82.3,40.139,62.06,38,2.0,762.64,True,CCS2,False,False,False
1277,224,145,20260831,2026-08-31 11:43:26.381764261,2026-08-31 12:58:26.381764261,27.6,71.9,27.044,19.96,75,5.0,581.45,True,CCS2,False,False,False
1278,226,165,20260825,2026-08-25 11:30:14.549784810,2026-08-26 05:31:14.549784810,22.8,96.9,59.286,3.1,1081,8.0,770.72,True,TYPE 2,False,False,False
1279,227,38,20260812,2026-08-12 16:39:31.154906126,2026-08-12 17:15:31.154906126,19.1,82.8,51.847,94.04,36,14.0,1197.67,True,CCS2,False,False,False
1280,227,21,20260820,2026-08-20 13:08:39.470027532,2026-08-20 13:38:39.470027532,29.9,79.0,39.442,88.89,30,18.0,828.28,True,CCS2,False,False,False
1281,227,102,20260918,2026-09-18 15:08:31.877462731,2026-09-18 16:40:31.877462731,12.0,83.2,58.509,37.02,92,10.0,1345.71,True,CCS2,False,False,False
1282,228,87,20260505,2026-05-05 13:53:46.049186169,2026-05-05 15:06:46.049186169,5.0,72.3,56.319,44.05,73,2.0,1239.02,True,CCS2,False,False,False
1283,228,83,20260517,2026-05-17 18:38:54.282102065,2026-05-17 19:14:54.282102065,5.0,77.1,58.923,101.18,36,6.0,1425.94,True,CCS2,False,False,False
1284,228,13,20260517,2026-05-18 11:38:34.900493284,2026-05-18 12:39:34.900493284,10.6,72.0,49.83,47.4,61,8.0,1046.43,True,CCS2,False,False,False
1285,228,25,20260526,2026-05-26 22:32:11.536075153,2026-05-27 07:45:11.536075153,7.9,88.1,64.672,6.59,553,0.0,782.53,True,TYPE 2,False,False,False
1286,228,25,20260603,2026-06-03 18:17:21.862228679,2026-06-04 03:26:21.862228679,5.0,88.3,66.721,6.9,549,6.0,733.93,True,TYPE 2,False,False,False
1287,228,33,20260606,2026-06-06 14:43:52.910168270,2026-06-06 16:07:52.910168270,15.4,82.7,53.616,37.03,84,5.0,1238.53,True,CCS2,False,False,False
1288,228,33,20260612,2026-06-12 08:56:05.420398865,2026-06-12 10:18:05.420398865,5.0,82.2,63.854,43.47,82,9.0,1475.03,True,CCS2,False,False,False
1289,228,13,20260616,2026-06-16 18:44:14.483037110,2026-06-16 19:46:14.483037110,17.7,70.3,41.785,41.78,62,0.0,877.48,True,CCS2,False,False,False
1290,228,32,20260617,2026-06-17 11:50:15.014549071,2026-06-17 13:30:15.014549071,5.0,83.0,62.331,35.87,100,0.0,1439.85,True,CCS2,False,False,False
1291,228,7,20260622,2026-06-22 13:12:53.945476308,2026-06-22 14:03:53.945476308,16.9,84.2,55.481,66.3,51,3.0,1281.61,True,CCS2,False,False,False
1292,228,173,20260708,2026-07-09 02:00:01.138460377,2026-07-09 02:42:01.138460377,14.3,80.8,54.731,81.33,42,6.0,1143.88,True,CCS2,False,False,False
1293,228,83,20260708,2026-07-09 11:01:16.185142443,2026-07-09 11:32:16.185142443,19.7,81.2,51.976,101.92,31,2.0,1143.47,True,CCS2,False,False,False
1294,228,87,20260805,2026-08-05 21:43:05.885461435,2026-08-05 23:09:05.885461435,5.0,82.9,61.728,41.5,86,7.0,1358.02,True,CCS2,False,False,False
1295,228,7,20260830,2026-08-30 21:55:48.098834118,2026-08-30 22:37:48.098834118,5.0,75.8,59.197,86.44,42,0.0,1243.14,True,CCS2,False,False,False
1296,228,111,20260909,2026-09-09 15:05:10.661249936,2026-09-10 01:27:10.661249936,6.3,98.3,75.752,6.69,622,2.0,946.9,True,TYPE 2,False,False,False
1297,228,87,20260918,2026-09-18 18:42:19.914297205,2026-09-18 19:58:19.914297205,16.2,76.8,50.874,37.38,76,8.0,1231.15,True,CCS2,False,False,False
1298,229,109,20260325,2026-03-25 16:26:59.860592403,2026-03-25 17:22:59.860592403,5.0,83.1,20.974,21.22,56,10.0,482.4,True,CCS2,False,False,False
1299,229,72,20260329,2026-03-29 10:25:01.743710982,2026-03-29 13:21:01.743710982,13.0,93.6,21.777,6.72,176,16.0,239.55,True,TYPE 2,False,False,False
1300,229,38,20260403,2026-04-03 15:08:14.517081622,2026-04-03 16:02:14.517081622,5.0,82.0,20.082,21.32,54,12.0,421.72,True,CCS2,False,False,False
1301,229,72,20260411,2026-04-11 11:41:58.917763770,2026-04-11 14:19:58.917763770,20.0,89.9,18.012,6.57,158,17.0,180.12,True,TYPE 2,False,False,False
1302,229,121,20260415,2026-04-15 10:45:51.088201715,2026-04-15 13:58:51.088201715,5.0,91.4,23.395,6.56,193,12.0,245.65,True,TYPE 2,False,False,False
1303,229,50,20260426,2026-04-26 08:54:28.519287259,2026-04-26 09:34:28.519287259,21.1,72.3,13.606,19.64,40,19.0,272.12,True,CCS2,False,False,False
1304,229,21,20260501,2026-05-01 12:13:23.875080098,2026-05-01 13:04:23.875080098,5.0,72.9,18.252,19.97,51,10.0,383.29,True,CCS2,False,False,False
1305,229,73,20260502,2026-05-02 11:29:54.782385107,2026-05-02 14:26:54.782385107,5.0,86.4,21.088,6.69,177,8.0,210.88,True,TYPE 2,False,False,False
1306,229,181,20260504,2026-05-04 10:06:24.052763150,2026-05-04 12:31:24.052763150,22.4,89.0,17.242,6.73,145,9.0,181.04,True,TYPE 2,False,False,False
1307,229,19,20260510,2026-05-10 09:03:09.935183839,2026-05-10 09:47:09.935183839,19.3,78.9,15.157,20.7,44,11.0,318.3,True,CCS2,False,False,False
1308,229,102,20260520,2026-05-20 13:45:54.484740476,2026-05-20 14:37:54.484740476,16.3,79.2,16.857,18.29,52,18.0,387.71,True,CCS2,False,False,False
1309,229,127,20260529,2026-05-29 19:54:22.449793576,2026-05-29 20:45:22.449793576,5.0,79.0,19.998,21.55,51,15.0,389.96,True,CCS2,False,False,False
1310,229,38,20260529,2026-05-29 23:20:25.871991285,2026-05-30 00:09:25.871991285,25.9,81.5,14.705,18.4,49,15.0,308.81,True,CCS2,False,False,False
1311,229,121,20260614,2026-06-14 09:58:12.644392209,2026-06-14 12:13:12.644392209,27.4,86.2,15.313,6.53,135,17.0,160.79,True,TYPE 2,False,False,False
1312,229,28,20260617,2026-06-17 12:10:46.339398779,2026-06-17 15:00:46.339398779,14.1,92.1,21.271,6.68,170,18.0,233.98,True,TYPE 2,False,False,False
1313,229,38,20260707,2026-07-07 11:01:33.775420408,2026-07-07 11:52:33.775420408,6.0,73.4,17.743,19.77,51,10.0,409.86,True,CCS2,False,False,False
1314,229,167,20260710,2026-07-10 12:24:04.192375667,2026-07-10 15:05:04.192375667,17.7,91.1,19.108,6.79,161,11.0,273.24,True,TYPE 2,False,False,False
1315,229,109,20260711,2026-07-11 10:40:55.738272629,2026-07-11 11:34:55.738272629,8.2,76.7,17.462,20.03,54,19.0,401.63,True,CCS2,False,False,False
1316,229,1,20260712,2026-07-12 10:58:50.530707885,2026-07-12 11:46:50.530707885,15.5,75.3,15.599,19.11,48,10.0,327.58,True,CCS2,False,False,False
1317,229,151,20260728,2026-07-28 12:25:04.152758240,2026-07-28 13:09:04.152758240,24.2,84.9,16.376,21.23,44,10.0,278.39,True,CCS2,False,False,False
1318,229,73,20260729,2026-07-29 10:25:51.048004175,2026-07-29 12:46:51.048004175,25.7,91.2,16.915,6.93,141,14.0,169.15,True,TYPE 2,False,False,False
1319,229,46,20260816,2026-08-16 11:51:17.015533521,2026-08-16 12:42:17.015533521,16.2,80.7,17.478,19.19,51,16.0,349.56,True,CCS2,False,False,False
1320,229,38,20260821,2026-08-21 13:28:09.617613950,2026-08-21 14:25:09.617613950,5.0,84.5,20.796,20.57,57,15.0,436.72,True,CCS2,False,False,False
1321,229,50,20260822,2026-08-22 18:37:09.212218949,2026-08-22 19:24:09.212218949,19.1,74.7,14.177,17.91,47,14.0,283.54,True,CCS2,False,False,False
1322,231,49,20260404,2026-04-04 09:51:16.133615236,2026-04-04 10:52:16.133615236,5.0,82.9,25.447,24.35,61,2.0,508.94,True,CCS2,False,False,False
1323,231,52,20260405,2026-04-05 12:57:44.684612987,2026-04-05 13:54:44.684612987,5.0,75.2,23.228,23.21,57,9.0,511.02,True,CCS2,False,False,False
1324,231,100,20260406,2026-04-06 08:55:56.917485345,2026-04-06 09:56:56.917485345,5.0,84.6,25.61,25.87,61,3.0,647.93,True,CCS2,False,False,False
1325,231,90,20260414,2026-04-14 09:17:40.548193500,2026-04-14 10:22:40.548193500,5.0,73.0,22.023,19.96,65,2.0,532.96,True,CCS2,False,False,False
1326,231,126,20260422,2026-04-22 13:04:57.223343695,2026-04-22 13:58:57.223343695,5.0,70.9,22.287,24.12,54,8.0,434.6,True,CCS2,False,False,False
1327,231,11,20260508,2026-05-08 10:04:49.609711001,2026-05-08 11:02:49.609711001,5.0,84.0,25.604,25.3,58,2.0,537.68,True,CCS2,False,False,False
1328,231,11,20260520,2026-05-20 11:52:58.693968882,2026-05-20 12:54:58.693968882,8.2,83.9,24.52,22.75,62,1.0,566.41,True,CCS2,False,False,False
1329,231,158,20260522,2026-05-22 11:42:31.154672045,2026-05-22 15:50:31.154672045,5.0,93.8,28.462,6.57,248,3.0,370.01,True,TYPE 2,False,False,False
1330,231,49,20260527,2026-05-27 07:11:19.390671493,2026-05-27 08:18:19.390671493,7.9,81.4,24.686,21.34,67,3.0,493.72,True,CCS2,False,False,False
1331,231,70,20260528,2026-05-28 11:59:16.815570210,2026-05-28 12:59:16.815570210,5.0,81.9,25.086,24.03,60,9.0,501.72,True,CCS2,False,False,False
1332,231,49,20260530,2026-05-30 11:34:56.059343948,2026-05-30 12:22:56.059343948,9.9,76.5,22.018,25.98,48,1.0,440.36,True,CCS2,False,False,False
1333,231,144,20260609,2026-06-09 12:47:23.203180481,2026-06-09 13:38:23.203180481,12.4,84.4,24.116,26.39,51,3.0,570.34,True,CCS2,False,False,False
1334,231,158,20260624,2026-06-24 12:24:24.754160406,2026-06-24 16:29:24.754160406,5.0,94.0,29.584,6.65,245,5.0,384.59,True,TYPE 2,False,False,False
1335,231,90,20260630,2026-06-30 16:25:34.397494407,2026-06-30 17:24:34.397494407,5.0,74.4,23.522,21.66,59,7.0,517.48,True,CCS2,False,False,False
1336,231,158,20260802,2026-08-02 18:04:48.398051769,2026-08-02 21:57:48.398051769,5.0,93.4,29.445,6.95,233,6.0,421.06,True,TYPE 2,False,False,False
1337,231,126,20260802,2026-08-03 02:57:08.438175050,2026-08-03 04:07:08.438175050,10.0,82.8,24.575,19.91,70,4.0,527.13,True,CCS2,False,False,False
1338,231,100,20260816,2026-08-16 08:54:21.965914602,2026-08-16 09:36:21.965914602,21.5,73.0,16.827,25.38,42,2.0,425.72,True,CCS2,False,False,False
1339,231,52,20260818,2026-08-18 14:52:36.920928050,2026-08-18 15:47:36.920928050,13.7,84.3,22.652,24.47,55,5.0,453.04,True,CCS2,False,False,False
1340,231,144,20260820,2026-08-20 08:20:06.457407650,2026-08-20 09:11:06.457407650,13.3,73.1,19.728,23.4,51,4.0,424.15,True,CCS2,False,False,False
1341,231,11,20260918,2026-09-18 09:11:33.696075107,2026-09-18 10:17:33.696075107,5.0,71.8,22.288,19.57,66,8.0,468.05,True,CCS2,False,False,False
1342,231,108,20260919,2026-09-19 10:14:02.427465852,2026-09-19 11:06:02.427465852,25.4,79.9,17.888,19.67,52,8.0,411.42,True,CCS2,False,False,False
1343,232,34,20260405,2026-04-05 14:23:47.195388636,2026-04-05 21:38:47.195388636,21.6,93.3,23.426,2.98,435,15.0,283.45,True,TYPE 2,False,False,False
1344,232,76,20260512,2026-05-12 18:45:10.008584847,2026-05-12 19:45:10.008584847,14.4,82.9,21.834,22.47,60,8.0,436.68,True,CCS2,False,False,False
1345,232,118,20260522,2026-05-22 12:47:24.243972053,2026-05-22 13:32:24.243972053,24.0,73.3,16.61,22.08,45,8.0,323.89,True,CCS2,False,False,False
1346,232,14,20260603,2026-06-03 08:18:10.673917153,2026-06-03 12:16:10.673917153,8.5,96.5,28.707,6.81,238,14.0,347.35,True,TYPE 2,False,False,False
1347,232,92,20260614,2026-06-14 12:36:50.919208014,2026-06-14 15:56:50.919208014,12.3,86.5,25.191,6.72,200,9.0,332.52,True,TYPE 2,False,False,False
1348,232,148,20260813,2026-08-13 12:11:40.954658285,2026-08-13 12:53:40.954658285,24.4,79.4,18.706,25.49,42,19.0,318.0,True,CCS2,False,False,False
1349,232,118,20260814,2026-08-14 14:27:08.083467871,2026-08-14 15:11:08.083467871,19.8,74.8,18.646,24.91,44,9.0,363.6,True,CCS2,False,False,False
1350,232,92,20260825,2026-08-25 10:23:03.833540953,2026-08-25 13:41:03.833540953,25.9,99.2,24.915,6.72,198,19.0,298.98,True,TYPE 2,False,False,False
1351,232,76,20260829,2026-08-29 12:10:36.917857848,2026-08-29 12:45:36.917857848,25.3,71.9,15.63,25.6,35,19.0,343.86,True,CCS2,False,False,False
1352,234,169,20260329,2026-03-29 09:27:56.934745267,2026-03-29 10:04:56.934745267,5.0,80.3,21.263,36.3,37,4.0,404.0,True,CCS2,False,False,False
1353,234,106,20260401,2026-04-01 09:02:38.848206117,2026-04-01 12:19:38.848206117,5.0,88.6,23.873,6.78,197,6.0,379.48,True,TYPE 2,False,False,True
1354,234,168,20260422,2026-04-22 12:18:54.708363285,2026-04-22 19:04:54.708363285,15.8,92.3,21.122,2.97,406,8.0,232.34,True,TYPE 2,False,False,False
1355,234,78,20260507,2026-05-07 13:17:23.990217556,2026-05-07 13:48:23.990217556,5.0,75.3,19.76,39.49,31,4.0,434.72,True,CCS2,False,False,False
1356,234,69,20260513,2026-05-13 11:56:39.089578364,2026-05-13 12:21:39.089578364,24.1,77.1,15.102,35.38,25,7.0,332.24,True,CCS2,False,False,False
1357,234,56,20260528,2026-05-28 12:32:24.684718093,2026-05-28 18:24:24.684718093,24.2,95.1,20.12,3.18,352,1.0,201.2,True,TYPE 2,False,False,False
1358,234,168,20260602,2026-06-02 16:02:26.545787535,2026-06-02 23:43:26.545787535,5.0,93.1,25.135,2.99,461,1.0,251.35,True,TYPE 2,False,False,False
1359,234,94,20260616,2026-06-16 13:05:28.637708816,2026-06-16 13:56:28.637708816,5.3,71.8,18.627,21.81,51,0.0,409.79,True,CCS2,False,False,False
1360,234,94,20260622,2026-06-22 10:35:06.992666625,2026-06-22 11:20:06.992666625,27.7,83.2,16.172,21.14,45,4.0,391.36,True,CCS2,False,False,False
1361,234,135,20260622,2026-06-22 14:26:58.462977890,2026-06-22 17:38:58.462977890,6.2,85.9,22.082,6.64,192,0.0,253.94,True,TYPE 2,False,False,False
1362,234,176,20260625,2026-06-25 09:03:04.068110109,2026-06-25 09:28:04.068110109,24.2,74.6,14.585,38.05,25,4.0,277.12,True,CCS2,False,False,False
1363,234,69,20260627,2026-06-27 08:56:03.714863181,2026-06-27 09:21:03.714863181,27.3,78.1,14.96,39.21,25,5.0,299.2,True,CCS2,False,False,False
1364,234,94,20260705,2026-07-05 14:42:43.920688434,2026-07-05 15:27:43.920688434,5.0,72.1,19.729,25.56,45,7.0,434.04,True,CCS2,False,False,False
1365,234,135,20260713,2026-07-13 09:59:22.758370788,2026-07-13 13:12:22.758370788,5.0,87.2,22.791,6.84,193,5.0,262.1,True,TYPE 2,False,False,False
1366,234,176,20260722,2026-07-22 20:49:31.145692656,2026-07-22 21:13:31.145692656,25.9,76.7,14.004,39.14,24,6.0,292.68,True,CCS2,False,False,False
1367,234,132,20260820,2026-08-20 08:42:53.868688895,2026-08-20 09:09:53.868688895,22.3,81.5,16.279,40.38,27,5.0,349.18,True,CCS2,False,False,False
1368,234,78,20260906,2026-09-06 10:10:24.355903854,2026-09-06 10:35:24.355903854,24.9,73.9,14.118,33.96,25,4.0,310.6,True,CCS2,False,False,False
1369,234,78,20260912,2026-09-12 11:59:00.257046559,2026-09-12 12:26:00.257046559,19.1,71.6,15.032,32.96,27,3.0,330.7,True,CCS2,False,False,False
1370,238,118,20260408,2026-04-08 12:27:23.383099595,2026-04-08 13:03:23.383099595,7.9,77.2,19.73,33.43,36,12.0,423.21,True,CCS2,False,False,False
1371,238,82,20260414,2026-04-14 16:48:08.554279823,2026-04-15 00:14:08.554279823,5.0,94.3,26.209,3.14,446,19.0,345.96,True,TYPE 2,False,False,False
1372,238,148,20260415,2026-04-15 20:28:00.880193035,2026-04-15 20:53:00.880193035,18.5,79.7,18.064,43.29,25,11.0,307.09,True,CCS2,False,False,False
1373,238,177,20260427,2026-04-27 12:59:52.049743357,2026-04-27 15:37:52.049743357,20.7,88.5,19.197,6.87,158,13.0,221.73,True,TYPE 2,False,False,False
1374,238,60,20260501,2026-05-01 10:56:33.888050992,2026-05-01 11:29:33.888050992,23.9,72.7,13.376,24.77,33,17.0,267.52,True,CCS2,False,False,False
1375,238,177,20260610,2026-06-10 09:37:47.398140576,2026-06-10 12:19:47.398140576,24.8,92.0,18.446,6.64,162,10.0,193.68,True,TYPE 2,False,False,False
1376,238,177,20260624,2026-06-24 10:00:41.031134156,2026-06-24 13:02:41.031134156,22.6,98.7,22.401,6.68,182,8.0,235.21,True,TYPE 2,False,False,False
1377,238,14,20260704,2026-07-04 07:56:16.126406100,2026-07-04 10:59:16.126406100,13.3,90.3,22.589,6.77,183,14.0,273.33,True,TYPE 2,False,False,False
1378,238,118,20260726,2026-07-26 10:05:13.544562377,2026-07-26 10:30:13.544562377,26.6,83.5,16.188,42.31,25,16.0,315.67,True,CCS2,False,False,False
1379,238,177,20260730,2026-07-30 07:38:29.877947499,2026-07-30 10:06:29.877947499,25.7,87.8,18.203,6.69,148,12.0,191.13,True,TYPE 2,False,False,False
1380,238,14,20260912,2026-09-12 07:56:34.087209977,2026-09-12 10:27:34.087209977,23.0,85.3,17.893,6.63,151,12.0,196.82,True,TYPE 2,False,False,False
1381,239,23,20260410,2026-04-10 10:48:40.839270705,2026-04-10 11:19:40.839270705,34.2,70.9,9.651,19.83,31,19.0,202.67,True,CCS2,False,False,False
1382,240,13,20260401,2026-04-01 12:15:25.655936720,2026-04-01 13:00:25.655936720,5.0,73.4,34.596,42.88,45,4.0,726.52,True,CCS2,False,False,False
1383,240,83,20260402,2026-04-02 16:18:24.205778828,2026-04-02 17:09:24.205778828,5.0,73.4,34.684,37.95,51,5.0,763.05,True,CCS2,False,False,False
1384,240,24,20260403,2026-04-03 12:47:40.097651959,2026-04-03 13:34:40.097651959,5.0,75.6,35.632,44.24,47,2.0,748.27,True,CCS2,False,False,False
1385,240,33,20260404,2026-04-04 19:29:12.103008496,2026-04-04 20:25:12.103008496,5.0,81.8,37.932,40.44,56,7.0,796.57,True,CCS2,False,False,False
1386,240,111,20260407,2026-04-07 12:42:01.562059403,2026-04-07 18:12:01.562059403,9.5,91.0,39.188,6.72,330,3.0,538.84,True,TYPE 2,False,False,False
1387,240,120,20260408,2026-04-08 14:50:18.212366752,2026-04-08 15:35:18.212366752,18.5,76.0,28.134,37.01,45,4.0,603.47,True,CCS2,False,False,False
1388,240,155,20260414,2026-04-14 14:15:05.002793332,2026-04-14 15:33:05.002793332,5.0,71.8,31.68,23.89,78,9.0,379.48,True,CCS2,False,False,True
1389,240,116,20260429,2026-04-29 09:50:09.594483715,2026-04-29 22:26:09.594483715,5.0,93.7,45.296,3.18,756,8.0,566.2,True,TYPE 2,False,False,False
1390,240,87,20260504,2026-05-04 17:12:08.157163726,2026-05-04 17:56:08.157163726,19.6,78.8,30.205,38.61,44,2.0,664.51,True,CCS2,False,False,False
1391,240,145,20260514,2026-05-14 12:48:22.682153116,2026-05-14 14:02:22.682153116,5.0,71.1,32.849,25.45,74,3.0,706.25,True,CCS2,False,False,False
1392,240,13,20260521,2026-05-21 11:58:43.337823867,2026-05-21 13:00:43.337823867,5.0,83.0,39.227,36.5,62,8.0,823.77,True,CCS2,False,False,False
1393,240,116,20260530,2026-05-30 09:14:19.023203033,2026-05-30 22:37:19.023203033,5.0,96.4,45.55,3.08,803,9.0,569.38,True,TYPE 2,False,False,False
1394,240,68,20260601,2026-06-01 10:03:40.960517143,2026-06-01 10:55:40.960517143,5.0,82.1,36.739,43.82,52,3.0,734.78,True,CCS2,False,False,False
1395,240,25,20260625,2026-06-25 15:57:04.183603649,2026-06-25 21:45:04.183603649,11.1,97.2,42.092,6.74,348,5.0,463.01,True,TYPE 2,False,False,False
1396,240,2,20260701,2026-07-01 12:00:54.161492247,2026-07-01 12:55:54.161492247,5.0,74.5,35.216,35.12,55,9.0,739.54,True,CCS2,False,True,False
1397,240,33,20260701,2026-07-01 23:47:12.036832269,2026-07-02 00:33:12.036832269,12.1,71.0,28.817,36.1,46,2.0,605.16,True,CCS2,False,False,False
1398,240,32,20260703,2026-07-03 16:21:17.077395329,2026-07-03 17:10:17.077395329,5.0,71.2,31.519,39.95,49,1.0,379.48,True,CCS2,False,False,True
1399,240,13,20260706,2026-07-06 19:46:49.809340382,2026-07-06 20:44:49.809340382,5.0,77.0,35.915,35.56,58,9.0,754.22,True,CCS2,False,False,False
1400,240,68,20260711,2026-07-11 11:52:15.964479734,2026-07-11 12:39:15.964479734,5.0,72.3,34.258,43.19,47,6.0,685.16,True,CCS2,False,False,False
1401,240,87,20260722,2026-07-22 10:52:48.923825631,2026-07-22 11:48:48.923825631,5.0,81.0,37.288,39.06,56,5.0,820.34,True,CCS2,False,False,False
1402,240,43,20260808,2026-08-08 10:51:27.366495666,2026-08-08 11:40:27.366495666,5.0,70.6,31.633,37.68,49,9.0,695.93,True,CCS2,False,False,False
1403,240,24,20260812,2026-08-12 15:05:06.507143880,2026-08-12 16:00:06.507143880,5.0,76.0,35.441,37.07,55,7.0,744.26,True,CCS2,False,False,False
1404,240,43,20260815,2026-08-15 10:36:25.387883067,2026-08-15 11:40:25.387883067,5.0,82.2,36.814,33.35,64,3.0,809.91,True,CCS2,False,False,False
1405,240,87,20260831,2026-08-31 14:36:46.813936070,2026-08-31 15:21:46.813936070,13.2,72.8,30.383,40.02,45,3.0,668.43,True,CCS2,False,False,False
